"ID","0","blue","brown","green","invblue","invbrown","invgreen","invturquoise","invyellow","singlet","turquoise","yellow","Point"
"030",0.0471533853852977,0.0907587687118781,0.00971320316692036,0.00621995422639319,0.00131407483656194,0.00430359508974036,0.00600094175363287,0.00715075723562457,0.0308807586592056,0.786692802155083,0.00774209091207744,0.00206966786758506,"sum_TP1"
"031",0.171144586707126,0.0931956464522921,0.0317010109767615,0.0021953522936632,0.000492328652598659,0.00378071248316329,0.0176557105479092,0.0121781672369216,0.0308773668158103,0.613751141799942,0.0178693626046973,0.00515861342911551,"sum_TP1"
"032",0.0823222190376103,0.218894302729212,0.0116556797554218,0.00280245852042929,0.00106684500493615,0.00441068755772109,0.0266711251234037,0.00651253144804306,0.0263048947485749,0.607910576096303,0.0080092990669087,0.00343938091143594,"sum_TP1"
"033",0.0603388696912273,0.193400958644521,0.00392375431947386,0.00142681975253595,0.000401293055400736,0.00329952067773938,0.00366737264519006,0.0183034221380002,0.0462824657228849,0.663872477984617,0.00411325381785754,0.000969791550551778,"sum_TP1"
"034",0.0357136644342002,0.116412977298426,0.00709750369661651,0.00207010524484648,0.00344437679394625,0.00678437853353049,0.00506219013655736,0.00337479342437158,0.0112899017134905,0.805462294511612,0.00196573019048447,0.00132208402191876,"sum_TP1"
"035",0.0535829567462879,0.271319890125191,0.0102659527335789,0.00293674603475993,0.00339244800567096,0.00535449815820453,0.0119368599602527,0.00641780275699692,0.017671109760883,0.603007633008013,0.00817731870023671,0.00593678400992418,"sum_TP1"
"036",0.0454591018444266,0.14922814755413,0.00594426623897354,0.00408981555733761,0.00235565356856455,0.0044607056936648,0.00573376102646351,0.00555332798716921,0.0155072173215718,0.75273656776263,0.00567361668003208,0.00325781876503609,"sum_TP1"
"037",0.0949950316406046,0.164604361696564,0.015783693321479,0.00269860362951728,0.00102505099105695,0.0549448250614508,0.00527169081115004,0.0118194655091261,0.0433240939281418,0.5975001307463,0.00545996548297683,0.00257308718163276,"sum_TP1"
"038",0.0836465940380701,0.0965760804501377,0.0240512390757812,0.00150844008140788,0.00118520292110619,0.000885909254160182,0.00761403088710643,0.0440320842810966,0.025787142344068,0.694492996528193,0.0122830120914641,0.00793726804740812,"sum_TP1"
"039",0.0266735374950923,0.112068119356105,0.00358264625049077,0.00161955241460542,0.000785237534354142,0.00316548881036514,0.00147232037691402,0.00250294464075383,0.0159255987436199,0.82911268158618,0.00186493914409109,0.00122693364742835,"sum_TP1"
"040",0.0590736464917925,0.13495337951222,0.0097783161108798,0.000933671473813039,0.000504687283142183,0.002889334695989,0.00700253605359779,0.00817593398690336,0.0182065937393543,0.744867961189548,0.0107246047667714,0.002889334695989,"sum_TP1"
"041",0.0791533176540306,0.0744976758828867,0.0383710809459434,0.00801125946776792,0.00600011111316876,0.00922239300727791,0.0173447656438082,0.0197225874553232,0.0282042260041853,0.698216633641364,0.0102372266153077,0.0110187225689365,"sum_TP1"
"001",0.0724391624221845,0.104748675207079,0.0051448268765756,0.00406441323249473,0.014971446210835,0.00648248186448526,0.00632813705818799,0.00169779286926995,0.0534033029788548,0.393733600864331,0.274373617327777,0.0626125430879251,"sum_TP2"
"002",0.119079314639069,0.0343109889637995,0.00768669214583244,0.0157169236054451,0.0105208914845193,0.0254648516339589,0.0141280542792116,0.00352127796624726,0.0149439601494396,0.388628848713875,0.332374286082364,0.0336239103362391,"sum_TP2"
"003",0.0395093109355142,0.00342598220699563,0.00254185776648063,0.0248107421119523,0.00276288887660938,0.024147648781566,0.0215505332375532,0.00127092888324032,0.00386804442725314,0.592363375145052,0.259766812178814,0.0239818754489694,"sum_TP2"
"004",0.0700064820816742,0.00300953792017779,0.00555607000648208,0.0142142790999167,0.0113436429299009,0.00495416242244652,0.00842670617649782,0.00101861283452172,0.000787109917584962,0.490971386239467,0.351652930826928,0.0380590795444023,"sum_TP2"
"005",0.00605710989327949,0,0,0,NA,NA,NA,0,0,0.288722238246322,0.703490049033747,0.00173060282665128,"sum_TP2"
"006",0.00868306801736614,0,0,0,0.000482392667631452,0.000482392667631452,NA,0,0,0.432465026531597,0.550410033767487,0.00747708634828751,"sum_TP2"
"007",0.027995705673466,0.000330332810306384,0.0113964819555702,0.00264266248245107,0.00239491287472128,0.00107358163349575,0.00644148980097448,0,0,0.664134115120984,0.243455281195805,0.0401354364522256,"sum_TP2"
"008",0.0164310278945357,0,0.00221627818112342,0.00198700802445548,0.00733664501337409,0.000458540313335881,0.00015284677111196,0,0.00015284677111196,0.473901413832633,0.471073748567062,0.0262896446312572,"sum_TP2"
"009",0.055397692774742,0.00921675774134791,0.00320582877959927,0.00695810564663024,0.00597449908925319,0.0123982999392835,0.00454159077109897,0.00127504553734062,0.00507589556769885,0.763703703703704,0.115859137826351,0.0163934426229508,"sum_TP2"
"010",0.0630331435224228,0.0181875172583642,0.00599285037278067,0.00579134730918779,0.00855268558805311,0.0526221519034576,0.00943332860671826,0.00195532602449382,0.155515586635123,0.511907338443053,0.144432918137515,0.0225758061988313,"sum_TP2"
"011",0.0549935244239181,0.0113994575177773,0.00587689074603524,0.00587689074603524,0.00770960095789654,0.00515602472936979,0.00953009310167876,0.000855264765535274,0.00158834885027979,0.707878210297388,0.160667595239841,0.0284680986242455,"sum_TP2"
"012",0.0504488504710502,0.00849139067334508,0.018398013125581,0.00455094140662939,0.00699984737696502,0.00699290996628418,0.00641016746909384,0.000686803657402911,0.00107529865552981,0.782158367211022,0.081833696391159,0.0319537135959375,"sum_TP2"
"013",0.0365784114052953,0.00855397148676171,0.00619144602851324,0.00153156822810591,0.00488798370672098,0.00278615071283096,0.00482281059063136,0.000195519348268839,0.000765784114052953,0.725295315682281,0.16637067209776,0.042020366598778,"sum_TP2"
"014",0.0661289014175911,0.0139883185625342,0.00718935691253118,0.011204851041392,0.0160366261737208,0.0107333346853516,0.00447180027986777,0.00202295726946399,0.00508020848121033,0.727691699284106,0.104985905210002,0.0304660406822284,"sum_TP2"
"015",0.0459042935955865,0.00815543295754378,0.0728092268329735,0.00431758215399376,0.0109938434476693,0.00429759334772527,0.01012433037499,0.00053969776924922,0.000949468297753258,0.508964979611418,0.226653074278404,0.106290477332694,"sum_TP2"
"016",0.0713802583347879,0.0077893175074184,0.0112585093384535,0.00430921626810962,0.0153713562576366,0.00717839064409146,0.0114657880956537,0.000436376330947809,0.000981846744632571,0.5474450165823,0.269615116076104,0.0527688078198639,"sum_TP2"
"017",0.055680396312658,0.00237481167488062,0.00418783994280024,0.00600086821071985,0.0133806593294349,0.00694568575879063,0.00480069456857588,0.000714997063404918,0.00164704680677204,0.703199611858737,0.168254130384822,0.0328132580884043,"sum_TP2"
"018",0.0850383631713555,0.0163931514634839,0.0146348394430236,0.00655962868239083,0.0157537652742256,0.102384673676234,0.0149308515676802,0.0010005209813394,0.00210760632755518,0.523296154210476,0.150285355688169,0.0676150895140665,"sum_TP2"
"019",0.193729299288248,0.0922635127199267,0.0758203941650419,0.0168013436376876,0.0135890629771441,0.0305430927156985,0.0336437950717625,0.00352352540461817,0.0065361396255667,0.36097930516079,0.129131333536915,0.043439195696601,"sum_TP2"
"020",0.0442088417683537,0.00648364967111069,0.027005401080216,0.00655425202687596,0.00547168257180848,0.00906063565654307,0.00933127802030994,0.000917830624948519,0.00115317181083275,0.733193697563042,0.109551322029112,0.0470682371768471,"sum_TP2"
"021",0.0347335609321657,0.00212755430211271,0.00418913792819092,0.00235845166823347,0.00631669223030363,0.00286972440750087,0.00392525522405291,0.00113799416159517,0.00105553081655204,0.703428825886893,0.208747711642175,0.0291095608002243,"sum_TP2"
"022",0.139493380923208,0.0131582452121567,0.00530058865833844,0.00295660975414858,0.00889646538635698,0.00287670138241483,0.00974882135151693,0.00167807580640865,0.00167807580640865,0.549449964041233,0.238180220014384,0.0265828516634259,"sum_TP2"
"023",0.0477910722503451,0.00607455131155085,0.00483202945237,0.00522319374137138,0.00625862862402209,0.00950299125632766,0.00561435803037276,0.00131155085135757,0.00276115968706857,0.643327197422918,0.241509433962264,0.0257938334100322,"sum_TP2"
"024",0.0335297788254871,0.00264854745891978,0.0101365873951328,0.000942938362337932,0.0036608195243708,0.00169174235595923,0.00669763572072384,0.000235734590584483,0.000263468071829716,0.615489149275463,0.236469527837482,0.0882340705817098,"sum_TP2"
"025",0.0508477789045692,0.01422600487153,0.00788543374624447,0.00356360948147586,0.00912701045388632,0.00378159623167253,0.00875738074703111,0.00160172872970591,0.00176284937115561,0.708864478585171,0.157756063348845,0.0318260655287126,"sum_TP2"
"026",0.0319657764178129,0.0123436618044621,0.00233207569590921,0.00678827129318796,0.0195478446867294,0.00121802679658952,0.0009506550607528,0.0208549953952645,0.00077240723686165,0.781705831674638,0.0998336353643683,0.0216868185734232,"sum_TP2"
"027",0.0411812472711099,0.027276659471238,0.0090956203098795,0.00484161215687395,0.00291149622750068,0.0025972913087655,0.00420096056932299,0.000624329254110168,0.00944859077053656,0.839767733195138,0.0382615898768888,0.0197928695886364,"sum_TP2"
"028",0.136015993676918,0.0786717395964903,0.015099973395531,0.0112565316554437,0.00937097219962134,0.0343249309704432,0.0117008004587334,0.00239698517123721,0.00523307322944676,0.541519760921393,0.125214062657399,0.0291951760673429,"sum_TP2"
"029",0.0652208515718265,0.0630023875845603,0.00644647831277358,0.00373060087544767,0.00514325507361719,0.0112116991643454,0.0233485873458018,0.00249701551929964,0.0048149621965778,0.60325308396339,0.19091723040191,0.0204138479904497,"sum_TP2"
"030",0.0521827451342492,0.0158948958257761,0.00912802316301831,0.00785511241846446,0.0104339108698663,0.00505207062346245,0.00524333700476847,0.0014246047711069,0.0133952420838802,0.782906061825209,0.0703398605734034,0.0261441357067952,"sum_TP2"
"031",0.0825118955964206,0.0251290530221757,0.0179159672350469,0.00185533440193864,0.00258106044351327,0.00464464666607767,0.0154926733223107,0.00301649606845805,0.0014009667933006,0.722608574926481,0.0946031225151771,0.0282402090091,"sum_TP2"
"032",0.0852992211321941,0.0978105222962842,0.0134097788060355,0.0108715794675397,0.0101977212360806,0.0044025404455326,0.0229280263253949,0.00169026106390984,0.00446992626867851,0.654715042200371,0.0463951392359571,0.0478102415220211,"sum_TP2"
"033",0.0289775613374507,0.0348956275649657,0.00199956461093149,0.00170930523192531,0.00306384900062083,0.0036604932796891,0.00288646826900594,0.00168511695034146,0.00427326307981327,0.847581574979642,0.0590113443040628,0.0102558313915518,"sum_TP2"
"034",0.0861025009876318,0.0207402680280791,0.0128923937156228,0.0153386817394475,0.0312205609748686,0.00774911113137022,0.00416704652505546,0.00101802048196432,0.00328197647916857,0.739352569362141,0.0502742577567083,0.0278626128179415,"sum_TP2"
"035",0.0815655311998778,0.0713931108225769,0.0109886962499045,0.00698369357672039,0.0290135950507905,0.00562323378904758,0.0101246849461544,0.00212900022913007,0.00463988390743145,0.615596120064156,0.116631978920034,0.0453104712441763,"sum_TP2"
"036",0.05385807895949,0.0703661695583479,0.00808812239662013,0.00924710625504579,0.019668055135933,0.00499749877415169,0.00516589813819644,0.00147101797415565,0.00340265773819842,0.755731769530611,0.0359928876033303,0.0320107379359191,"sum_TP2"
"037",0.090108852008502,0.0687206131781781,0.0137320995341048,0.00518710951757305,0.00719239109431694,0.0553277368658351,0.00488653197930309,0.00273525559825665,0.0118556369023338,0.657496189106211,0.0636107950275887,0.0191467891877966,"sum_TP2"
"038",0.0372008284152665,0.00546567215310111,0.0143726934396362,0.00146374126037466,0.00671140939597315,0.00101216150983354,0.00706955885329887,0.00454694093648297,0.000981018078761737,0.757439387097277,0.130926984225852,0.0328096046341425,"sum_TP2"
"039",0.0563943519338988,0.01420647433168,0.00878051025927247,0.00967812467634096,0.0159729334729622,0.00338331587971967,0.0012543586084675,0.000851582908500869,0.00402775699966627,0.80093098726078,0.0618951172077287,0.0226244864609825,"sum_TP2"
"040",0.0422701265676472,0.0322834190602786,0.00643818990926429,0.00136392533086748,0.00297058313587239,0.00337513725943478,0.00635727908455181,0.00110963416748541,0.00107495809975149,0.783968098017685,0.0948159278737791,0.0239727214933826,"sum_TP2"
"041",0.082827538424411,0.0242080925455475,0.0348213521136994,0.0121027488082789,0.0191064621516632,0.0101591469949425,0.0155410297197217,0.00786782469697717,0.00582821051101937,0.704180690095415,0.0439321477967755,0.0394247561415482,"sum_TP2"
"001",0.132407313184763,0.12180726569655,0.0685695871917506,0.0141362233302805,0.0146874257996676,0.00252705132118992,0.00565618533971032,0.0247362708184933,0.0576896984498491,0.43574675214545,0.0701299141820155,0.0519063125402802,"sum_TP3"
"002",0.176334584744987,0.039007416903214,0.110696517412935,0.0286527485273021,0.0102936239050148,0.0135518725391448,0.0136281781277661,0.0497970271342673,0.0203735921618899,0.437246283917834,0.0725055703079693,0.0279125843176754,"sum_TP3"
"003",0.0886132145011057,0.00777323594451518,0.127739060510621,0.034393218521745,0.00286470548817262,0.0165516317094418,0.0204550023453729,0.0296857200294847,0.00631575420491858,0.595481806607251,0.0510537425450647,0.0190729075923072,"sum_TP3"
"004",0.138439662697877,0.0090715192094819,0.169461018566016,0.0405608502749354,0.0107634295382345,0.00104394467093244,0.00773958980174051,0.0341711889269869,0.0041577796376792,0.506097176849627,0.0474904830044008,0.0310033568220884,"sum_TP3"
"005",0.0796307240459177,0.00448611185730403,0.145749386629417,0.0133508837908988,NA,NA,NA,0.0296387829294937,0.00351009151310016,0.613263131503071,0.108553161768656,0.00181772596214116,"sum_TP3"
"006",0.0913954805816076,0.00248630956127652,0.158966450557059,0.0170579719267325,0.00037766727513061,7.86806823188771e-05,NA,0.0363504752313212,0.00327311638446529,0.617202744382199,0.0674136086108139,0.00539749480707497,"sum_TP3"
"007",0.0534915860499146,0.00329241525079262,0.151383356366691,0.0137658184971412,0.00185621765168144,0.000284529713031461,0.00598867300761456,0.00808877327046582,0.000677451697693954,0.677031677641384,0.0494675229656126,0.0346719778879766,"sum_TP3"
"008",0.0776421772028313,0.000524774225042714,0.135867708079082,0.00567488406150842,0.00712716621918477,0.000170856724432512,0.00019526482792287,0.0173419575298999,0.000707835001220405,0.549621674395899,0.182108860141567,0.0230168415914083,"sum_TP3"
"009",0.0796904210699652,0.0126214438621812,0.0799955442331722,0.00824316863140153,0.00610246326413979,0.00317715547720294,0.00425719461045943,0.0156775187190639,0.00742950686284956,0.749740887472514,0.0187045342270698,0.0143601615699798,"sum_TP3"
"010",0.0958915369512734,0.0278837211486975,0.0417985739917896,0.0112774891734225,0.00808353139002922,0.0409930390508309,0.00903232473156664,0.0160848653371035,0.189638894890607,0.506657992879353,0.033855952503969,0.0188020779513579,"sum_TP3"
"011",0.114977848333754,0.0265117274466651,0.0652603739111825,0.0125786967090322,0.00732745816417467,0.00144377118143285,0.00980295078720665,0.0149232277868457,0.00372122439462227,0.68899507776241,0.0307663805742504,0.0236912629484235,"sum_TP3"
"012",0.064158889619566,0.00711477382434834,0.118600551272544,0.00384071861314379,0.00786332918246562,0.000790530424927593,0.00670201900071358,0.0058555218200389,0.00121028109303074,0.735081361671167,0.0172517524590393,0.0315302710190147,"sum_TP3"
"013",0.0784934511344345,0.00847573140357616,0.0837474132910373,0.00502162302821526,0.00467156540811142,0.000514243937497677,0.00489151311631826,0.0108301012379029,0.00256502397739805,0.740185995216912,0.0260343737995812,0.0345689644490155,"sum_TP3"
"014",0.0895530689359099,0.0156601418972236,0.0598839654746883,0.0109047425375339,0.0158165695077397,0.00297907693805119,0.00459897174917354,0.0111793598982178,0.00615977168521203,0.740486594153778,0.0150205267786688,0.0277572104438025,"sum_TP3"
"015",0.066645116236604,0.0127057058465001,0.142420376507399,0.00850583959077214,0.0107538291083797,0.00141147091555604,0.0109191587435935,0.00868103965196878,0.0025095558061547,0.552270074595745,0.0976604622814009,0.0855173707159267,"sum_TP3"
"016",0.0999752593306756,0.015701397975346,0.0952821839124435,0.00678965584963794,0.0150663024432049,0.00179306087990063,0.0118270601708381,0.00911323829855611,0.00190018542749071,0.608809208630157,0.0872146852451239,0.0465277618366249,"sum_TP3"
"017",0.0906000015578387,0.00472025112359113,0.0536519632661645,0.0108620300195509,0.0128872202705966,0.00192393073849341,0.00451773209848656,0.0167467655374933,0.00364923704851888,0.733391492643107,0.0396898343238591,0.0273595413723001,"sum_TP3"
"018",0.119625804864695,0.0209492940200983,0.0751385577300733,0.0113087704960307,0.015573611149682,0.0685588012425564,0.0147047738444265,0.0114515930667577,0.00363602461308969,0.562469005518505,0.0369672420564863,0.0596165213975982,"sum_TP3"
"019",0.177361600428539,0.0876485979768012,0.178939777901395,0.0166182499948493,0.0135072212950945,0.0100747883058285,0.0319508828316542,0.0173434699301564,0.0073758163874982,0.387349856810269,0.030751797597709,0.0410779405402064,"sum_TP3"
"020",0.0598898486409383,0.00462596085268246,0.163879863697599,0.00555709644187337,0.00578492749029242,0.00111934384658055,0.00944012996275458,0.00701323401220382,0.0010500039622791,0.680214359299469,0.0141156193042238,0.0473096124891037,"sum_TP3"
"021",0.0874776831509426,0.00523381946596708,0.0955837738501093,0.0042516598497514,0.00583621069724602,0.000663503385176811,0.00375839746471864,0.019599540785815,0.00262345746375831,0.710293469293325,0.0402205275724943,0.0244579570206952,"sum_TP3"
"022",0.17681361154657,0.0221228174495919,0.0887379047516082,0.0103552894751068,0.00827409589707552,0.00107776096005189,0.00947348505324612,0.0231600356776042,0.00556786853343424,0.578183280177307,0.0540400832477431,0.0221937672306611,"sum_TP3"
"023",0.126621610705727,0.0102910686879022,0.122480411427341,0.0107488085301166,0.00595600312340128,0.00345189692775788,0.005331322868144,0.0252187727187054,0.00516976762971539,0.616053205525189,0.0478041950510245,0.0208729368049759,"sum_TP3"
"024",0.111598811568637,0.00904089875121861,0.122728749825913,0.00427092521238568,0.00341906132491528,0.000459588691332807,0.00678705723968247,0.0196160809618866,0.00155517385451,0.596843229190846,0.042319298082726,0.0813611252959473,"sum_TP3"
"025",0.106061058134123,0.0210886870591605,0.072969005478046,0.00699972550096075,0.00831553067825132,0.00106219193450214,0.00896000668345487,0.0191552590435499,0.00383105180870997,0.697427466612562,0.0264831899175309,0.0276468271491485,"sum_TP3"
"026",0.107664176328492,0.0154126088495893,0.0591227496201749,0.0166361163273263,0.0188052651156954,0.000470579799129651,0.000851525350806036,0.0435936162488964,0.00102183042096724,0.703633324220518,0.0151168158329935,0.0176713918854116,"sum_TP3"
"027",0.0611938250428816,0.0197873070325901,0.170648370497427,0.00299142367066895,0.00322469982847341,0.000459691252144082,0.00426072041166381,0.00319725557461407,0.00898799313893654,0.700981132075472,0.00351972555746141,0.0207478559176672,"sum_TP3"
"028",0.182584339213866,0.0846982358402971,0.0828505106778087,0.0112782420303312,0.00907149489322191,0.019108635097493,0.0119065304859177,0.014577530176416,0.00597647787062829,0.507551841535128,0.0430702568864129,0.0273259052924791,"sum_TP3"
"029",0.121146324523888,0.0696494498665789,0.0849033154220127,0.00697079358116753,0.00484336732828892,0.00397704426654969,0.0226742698395292,0.0298497642285338,0.0085426033556311,0.595617209489345,0.0346638885842746,0.0171619695142011,"sum_TP3"
"030",0.0970953881409338,0.0176625608708107,0.121924949871097,0.00810083070753366,0.0103408765396734,0.00133486107132627,0.00560870810655973,0.006955027212833,0.0135491263248353,0.683689487252936,0.0101861930678889,0.023551990833572,"sum_TP3"
"031",0.156751118013585,0.0260183747169882,0.111052897479558,0.00174484965290122,0.00268510375540295,0.000612802425013566,0.0163070935389106,0.013205658364987,0.00216585895252886,0.631116329547368,0.0113157943977696,0.0270241191549876,"sum_TP3"
"032",0.08160422959075,0.0714125762598926,0.0924021388271406,0.00982571508157146,0.0104702033415078,0.0010158882741369,0.0236057479613962,0.00647765318885145,0.00423832957381848,0.64019531271335,0.0122234298791311,0.0465287753084532,"sum_TP3"
"033",0.0674540348768678,0.0504662960951313,0.0610210362905866,0.00317027415359843,0.00283514189191792,0.000735750137712395,0.00355933574474478,0.0166603107099796,0.00764640849926232,0.772895889429466,0.00466488699879429,0.00889063517193826,"sum_TP3"
"034",0.0918643720178312,0.0161904244859058,0.0933905185882239,0.00721451106003849,0.03324948575496,0.00230430035529657,0.00465082610977397,0.00308848634008337,0.00286529494441328,0.711190334002908,0.0046206651103591,0.0293707812302068,"sum_TP3"
"035",0.110811856588634,0.0785661918193204,0.0797066400562078,0.00686814585518344,0.0290585192501553,0.00206960807274431,0.0101418432494629,0.00646084291343794,0.00459743195495229,0.61340332155549,0.014548351950472,0.0437672467339395,"sum_TP3"
"036",0.0708416375637674,0.0550401345742444,0.0319613830429138,0.0103929348521695,0.020259274834982,0.0016821780548902,0.00510870161452524,0.00565723793677205,0.00367885026786857,0.756837505256806,0.00913130131100181,0.0294088606900587,"sum_TP3"
"037",0.107606124203635,0.0644408486732138,0.0982446584106335,0.00373817801203693,0.00753509882140588,0.0388289890364579,0.00570339159550778,0.0117645802293105,0.0113640611565923,0.623517411899155,0.00731080814068366,0.0199458498213685,"sum_TP3"
