"MEgreen","MEturquoise","MEblue","MEbrown","MEyellow","sample"
-0.405577191055573,-0.307482110210286,0.846236132469268,-0.476832591746819,0.271312431383577,"P1"
-0.125557033238257,0.863032990501091,-0.166906524621191,-0.0082921614914031,-0.322584138842833,"P2"
-0.316966488339689,-0.221604188995768,-0.22723201935295,0.814790000211152,0.666344306908946,"P3"
0.848100712633519,-0.333946691295035,-0.452097588495129,-0.32966524697293,-0.615072599449688,"P4"
