"MEgreen","MEblue","MEbrown","MEturquoise","MEyellow","sample"
-0.366592492622774,0.846768808296732,-0.109167368152897,-0.286791677837321,-0.521169434340986,"P1"
-0.218449520565076,-0.179110560775168,-0.259925909878211,0.865134918196891,0.532069189226529,"P2"
-0.276140875687657,-0.21546902792449,0.837388918268621,-0.321200162176803,0.466368623813929,"P3"
0.861182888875507,-0.452189219597075,-0.468295640237514,-0.257143078182766,-0.477268378699472,"P4"
