"MEgreen","MEred","MEyellow","MEturquoise","MEblue","MEbrown","sample"
-0.238033442662861,-0.35662154675488,0.0816188029603534,0.865161543779473,0.448723531569394,-0.338049818835806,"P1"
0.862079642364562,-0.624752579213064,-0.433135093089046,-0.251930126627334,-0.365804061881382,-0.157774140195612,"P2"
-0.364186021134007,0.468804426064365,0.785655886913398,-0.306210140183327,-0.61652354056486,-0.359504245776231,"P3"
-0.259860178567695,0.512569699903578,-0.434139596784705,-0.307021276968814,0.533604070876847,0.85532820480765,"P4"
